Date,Region,Product,Share
202003,Santa Cruz Ciudad,maltin 473cc lat x24,0.46
202003,Santa Cruz Ciudad,maltin 473cc lat x24,0.51
202003,Santa Cruz Ciudad Norte,maltin 473cc lat x24,0.19
202003,Santa Cruz Ciudad Norte,maltin 473cc lat x24,0.44
202003,Santa Cruz Provincias,maltin 473cc lat x24,0.11
202003,Santa Cruz Provincias,maltin 473cc lat x24,0.54
202003,Cochabamba Ciudad,maltin 473cc lat x24,0
202003,Cochabamba Ciudad,maltin 473cc lat x24,0.18
202003,Cochabamba Ciudad,maltin 473cc lat x24,0.45
202003,Cochabamba Provincias,maltin 473cc lat x24,0.15
202003,Trinidad,maltin 473cc lat x24,0.1
202003,Riberalta,maltin 473cc lat x24,0.09
202003,Pando,maltin 473cc lat x24,0.08
202003,Yacuiba,maltin 473cc lat x24,0.03
202003,Yacuiba,maltin 473cc lat x24,0.12
202003,Sucre,maltin 473cc lat x24,0
202003,Sucre,maltin 473cc lat x24,0.17
202003,Potosi,maltin 473cc lat x24,0.05
202003,Potosi,maltin 473cc lat x24,0.06
202003,Tarija,maltin 473cc lat x24,0
202003,Tarija,maltin 473cc lat x24,0.03
202003,Tarija,maltin 473cc lat x24,0.12
202003,Oruro Ciudad,maltin 473cc lat x24,0.05
202003,Oruro Ciudad,maltin 473cc lat x24,0.18
202003,Oruro Provincias,maltin 473cc lat x24,0.16
202004,La Paz Ciudad,maltin 473cc lat x24,0.04
202004,La Paz Ciudad,maltin 473cc lat x24,1.53
202004,El Alto Ciudad,maltin 473cc lat x24,0.34
202004,El Alto Ciudad,maltin 473cc lat x24,1.5
202004,El Alto Provincias,maltin 473cc lat x24,0.24
202004,Santa Cruz Ciudad,maltin 473cc lat x24,0.04
202004,Santa Cruz Ciudad,maltin 473cc lat x24,0.06
202004,Santa Cruz Ciudad,maltin 473cc lat x24,4.79
202004,Santa Cruz Ciudad Norte,maltin 473cc lat x24,0.13
202004,Santa Cruz Ciudad Norte,maltin 473cc lat x24,3.27
202004,Santa Cruz Provincias,maltin 473cc lat x24,1.72
202004,Santa Cruz Provincias,maltin 473cc lat x24,3.43
202004,Cochabamba Ciudad,maltin 473cc lat x24,0.12
202004,Cochabamba Ciudad,maltin 473cc lat x24,3.86
202004,Cochabamba Provincias,maltin 473cc lat x24,0.54
202004,Trinidad,maltin 473cc lat x24,0.34
202004,Riberalta,maltin 473cc lat x24,0.18
202004,Pando,maltin 473cc lat x24,0.12
202004,Yacuiba,maltin 473cc lat x24,0.12
202004,Yacuiba,maltin 473cc lat x24,0.66
202004,Sucre,maltin 473cc lat x24,0.02
202004,Sucre,maltin 473cc lat x24,0.46
202004,Potosi,maltin 473cc lat x24,0.02
202004,Potosi,maltin 473cc lat x24,0.34
202004,Tarija,maltin 473cc lat x24,0
202004,Tarija,maltin 473cc lat x24,0.02
202004,Tarija,maltin 473cc lat x24,0.52
202004,Oruro Ciudad,maltin 473cc lat x24,0.6
202004,Oruro Ciudad,maltin 473cc lat x24,1.32
202004,Oruro Provincias,maltin 473cc lat x24,0.91
202005,La Paz Ciudad,maltin 473cc lat x24,0.06
202005,La Paz Ciudad,maltin 473cc lat x24,0.39
202005,El Alto Ciudad,maltin 473cc lat x24,0.32
202005,El Alto Ciudad,maltin 473cc lat x24,0.47
202005,El Alto Provincias,maltin 473cc lat x24,0.38
202005,Santa Cruz Ciudad,maltin 473cc lat x24,0.07
202005,Santa Cruz Ciudad,maltin 473cc lat x24,0.2
202005,Santa Cruz Ciudad,maltin 473cc lat x24,0.81
202005,Santa Cruz Ciudad Norte,maltin 473cc lat x24,0.1
202005,Santa Cruz Ciudad Norte,maltin 473cc lat x24,0.47
202005,Santa Cruz Provincias,maltin 473cc lat x24,0.24
202005,Santa Cruz Provincias,maltin 473cc lat x24,0.62
202005,Cochabamba Ciudad,maltin 473cc lat x24,0.1
202005,Cochabamba Ciudad,maltin 473cc lat x24,1.28
202005,Cochabamba Provincias,maltin 473cc lat x24,0.35
202005,Trinidad,maltin 473cc lat x24,0.12
202005,Riberalta,maltin 473cc lat x24,0.01
202005,Pando,maltin 473cc lat x24,0.17
202005,Yacuiba,maltin 473cc lat x24,0.01
202005,Yacuiba,maltin 473cc lat x24,0.09
202005,Sucre,maltin 473cc lat x24,0.02
202005,Sucre,maltin 473cc lat x24,0.22
202005,Potosi,maltin 473cc lat x24,0.08
202005,Potosi,maltin 473cc lat x24,0.14
202005,Tarija,maltin 473cc lat x24,0.01
202005,Tarija,maltin 473cc lat x24,0.01
202005,Tarija,maltin 473cc lat x24,0.15
202005,Oruro Ciudad,maltin 473cc lat x24,0.21
202005,Oruro Ciudad,maltin 473cc lat x24,0.75
202005,Oruro Provincias,maltin 473cc lat x24,0.41
202002,La Paz Ciudad,bicervecina el inca 620cc ret x12 si,0
202002,La Paz Ciudad,paceña ice ow 300 cc x 24 six pack,0
202002,Cochabamba Ciudad,bicervecina original negra 620cc ret x12,0
202002,La Paz Ciudad,becks 300cc ow x24 pack,0
202002,Potosi,paceña centenario ret x12 620,0
202002,Santa Cruz Ciudad Norte,ducal 250 ret x24,0
202002,Potosi,becks gold 354cc lat x6,0
202002,Cochabamba Ciudad,maltin 350cc lat x24,0
202003,Santa Cruz Ciudad,baltica 473cc lat x24,0.08
202003,Santa Cruz Ciudad,baltica 473cc lat x24,0.14
202003,Santa Cruz Ciudad Norte,baltica 473cc lat x24,0.01
202003,Santa Cruz Ciudad Norte,baltica 473cc lat x24,0.07
202003,Santa Cruz Provincias,baltica 473cc lat x24,0.08
202003,Santa Cruz Provincias,baltica 473cc lat x24,0.17
202003,Trinidad,baltica 473cc lat x24,0.01
202003,Trinidad,baltica 473cc lat x24,0.02
202003,Yacuiba,baltica 473cc lat x24,0.01
202003,Yacuiba,baltica 473cc lat x24,0.02
202003,Sucre,baltica 473cc lat x24,0.02
202003,Sucre,baltica 473cc lat x24,0.12
202003,Potosi,baltica 473cc lat x24,0.01
202003,Tarija,baltica 473cc lat x24,0.03
202003,Tarija,baltica 473cc lat x24,0.2
202003,Oruro Ciudad,baltica 473cc lat x24,0
202003,Oruro Ciudad,baltica 473cc lat x24,0
202003,Oruro Ciudad,baltica 473cc lat x24,0
202003,Oruro Provincias,baltica 473cc lat x24,0.03
202004,Santa Cruz Ciudad,baltica 473cc lat x24,0.27
202004,Santa Cruz Ciudad Norte,baltica 473cc lat x24,0.07
202004,Yacuiba,baltica 473cc lat x24,0.06
202004,Yacuiba,baltica 473cc lat x24,0.1
202004,Sucre,baltica 473cc lat x24,0.07
202004,Potosi,baltica 473cc lat x24,0.01
202004,Tarija,baltica 473cc lat x24,0.3
202004,Oruro Ciudad,baltica 473cc lat x24,0.01
202005,Santa Cruz Ciudad,baltica 473cc lat x24,0.03
202005,Santa Cruz Ciudad,baltica 473cc lat x24,0.34
202005,Santa Cruz Ciudad Norte,baltica 473cc lat x24,0.09
202005,Santa Cruz Ciudad Norte,baltica 473cc lat x24,0.17
202005,Santa Cruz Provincias,baltica 473cc lat x24,0.03
202005,Trinidad,baltica 473cc lat x24,0.03
202005,Yacuiba,baltica 473cc lat x24,0.13
202005,Yacuiba,baltica 473cc lat x24,0.45
202005,Sucre,baltica 473cc lat x24,0.08
202005,Sucre,baltica 473cc lat x24,0.11
202005,Potosi,baltica 473cc lat x24,0.01
202005,Tarija,baltica 473cc lat x24,0
202005,Tarija,baltica 473cc lat x24,0.03
202005,Tarija,baltica 473cc lat x24,0.21
202005,Oruro Ciudad,baltica 473cc lat x24,0.01
202005,Oruro Ciudad,baltica 473cc lat x24,0.02
202005,Oruro Provincias,baltica 473cc lat x24,0.04
202003,Yacuiba,chicha taquiña con cebada lat x24,0
202003,Yacuiba,chicha taquiña con cebada lat x24,0.03
202003,Sucre,chicha taquiña con cebada lat x24,0
202003,Sucre,chicha taquiña con cebada lat x24,0.08
202003,Tarija,chicha taquiña con cebada lat x24,0.02
202004,Yacuiba,chicha taquiña con cebada lat x24,0.05
202004,Sucre,chicha taquiña con cebada lat x24,0.02
202004,Tarija,chicha taquiña con cebada lat x24,0
202005,Yacuiba,chicha taquiña con cebada lat x24,0.01
202005,Yacuiba,chicha taquiña con cebada lat x24,0.02
202005,Sucre,chicha taquiña con cebada lat x24,0.08
202005,Potosi,chicha taquiña con cebada lat x24,0.01
202005,Tarija,chicha taquiña con cebada lat x24,0
202005,Oruro Ciudad,chicha taquiña con cebada lat x24,0.01
202005,Oruro Ciudad,chicha taquiña con cebada lat x24,0.04
202005,Oruro Provincias,chicha taquiña con cebada lat x24,0.02
202003,Yacuiba,chicha taquiña cebada ret x12 620cc,0
202003,Sucre,chicha taquiña cebada ret x12 620cc,0
202004,Yacuiba,chicha taquiña cebada ret x12 620cc,0.01
202004,Sucre,chicha taquiña cebada ret x12 620cc,0
202005,Yacuiba,chicha taquiña cebada ret x12 620cc,0
202005,Sucre,chicha taquiña cebada ret x12 620cc,0
202006,La Paz Ciudad,huari miel 330cc ow x24,0.04
202006,La Paz Ciudad,paceña pilsener 710cc ret x12 si,0.06
202006,La Paz Ciudad,bicervecina original negra 620cc ret x12,0.11
202006,La Paz Ciudad,paceña pilsener 1l ret x12 si,0.01
202006,La Paz Ciudad,paceña sin alcohol rubia 354cc lat x24,0.01
202006,La Paz Ciudad,taquiña export 620cc ret x156,0
202006,La Paz Ciudad,maltin 350cc lat x24,0
202006,La Paz Ciudad,huari roja 330cc ow x24,0
202006,La Paz Ciudad,huari negra 330cc ow x24,0
202006,La Paz Ciudad,paceña pilsener 1l ret x12,0
202006,La Paz Ciudad,huari pilsener 354cc lat x24,0.01
202006,La Paz Ciudad,becks 300cc ow x24 pack,0.01
202006,La Paz Ciudad,becks lat x24 354 pack,0
202006,La Paz Ciudad,imperial 620cc ret x12,0.03
202006,La Paz Ciudad,bock 473cc lat x24,0.2
202006,La Paz Ciudad,paceña centenario 710cc ret x12,0.1
202006,La Paz Ciudad,becks gold 710cc ret x12,0
202006,La Paz Ciudad,huari roja 330cc ow x12,0
202006,La Paz Ciudad,paceña centenario 354cc lat x24,0
202006,La Paz Ciudad,paceña centenario 354cc lat x6,0.05
202006,La Paz Ciudad,becks gold 354cc lat x6,0.02
202006,La Paz Ciudad,huari trigo 330cc ow x24,0.03
202006,La Paz Ciudad,paceña centenario 1l ret x12,0
202006,La Paz Ciudad,paceña pilsener 20l barril x1,0
202006,La Paz Ciudad,paceña centenario 20l barril x1,0
202006,La Paz Ciudad,huari pilsener 20l barril x1,0
202006,La Paz Ciudad,taquiña verde 620cc ret x12,0.33
202006,La Paz Ciudad,paceña centenario ret x12 620,0.3
202006,La Paz Ciudad,maltin 473cc lat x24,0.46
202006,La Paz Ciudad,becks gold eventos ret x12 620cc,0
202006,La Paz Ciudad,maltin 620cc ret x12,0.07
202006,La Paz Ciudad,maltin 350cc ow x24,0.04
202006,La Paz Ciudad,paceña pilsener 620cc ret x156 fut,7.85
202006,La Paz Ciudad,huari pilsener 620cc ret x12,0.16
202006,La Paz Ciudad,huari 330cc ow 8x2,0.04
202006,La Paz Ciudad,paceña pilsener 300cc ow x24,0.01
202006,La Paz Ciudad,paceña tropical 620cc ret x156,0
202006,La Paz Ciudad,paceña pilsener 473cc lat x24,0.74
202006,La Paz Ciudad,paceña centenario 350cc ow 6x4,0.01
202006,La Paz Ciudad,bicervecina el inca 620cc ret x12 si,0.24
202006,La Paz Ciudad,bicervecina el inca 350cc ow x24,0.02
202006,La Paz Ciudad,paceña ice 354cc lat x24,0.01
202006,La Paz Ciudad,paceña ice ow 300 cc x 24 six pack,0.01
202006,La Paz Ciudad,paceña tropical 50l barril x1,0.03
202006,La Paz Ciudad,brahma 354cc lat x24,0
202006,La Paz Ciudad,paceña pilsener 354cc lat x24 si,0.12
202006,El Alto Ciudad,huari miel 330cc ow x24,0.04
202006,El Alto Ciudad,paceña pilsener 710cc ret x12 si,0
202006,El Alto Ciudad,bicervecina original negra 620cc ret x12,0.14
202006,El Alto Ciudad,paceña pilsener 1l ret x12 si,0
202006,El Alto Ciudad,paceña sin alcohol rubia 354cc lat x24,0
202006,El Alto Ciudad,maltin 350cc lat x24,0
202006,El Alto Ciudad,huari roja 330cc ow x24,0
202006,El Alto Ciudad,paceña pilsener 1l ret x12,0
202006,El Alto Ciudad,huari pilsener 354cc lat x24,0.01
202006,El Alto Ciudad,becks 300cc ow x24 pack,0
202006,El Alto Ciudad,imperial 620cc ret x12,0.26
202006,El Alto Ciudad,bock 473cc lat x24,0.12
202006,El Alto Ciudad,paceña centenario 710cc ret x12,0.03
202006,El Alto Ciudad,huari roja 330cc ow x12,0
202006,El Alto Ciudad,paceña centenario 354cc lat x24,0
202006,El Alto Ciudad,paceña centenario 354cc lat x6,0.01
202006,El Alto Ciudad,becks gold 354cc lat x6,0
202006,El Alto Ciudad,huari trigo 330cc ow x24,0
202006,El Alto Ciudad,paceña centenario 1l ret x12,0
202006,El Alto Ciudad,paceña centenario 20l barril x1,0
202006,El Alto Ciudad,huari pilsener 20l barril x1,0
202006,El Alto Ciudad,taquiña verde 620cc ret x12,0.65
202006,El Alto Ciudad,paceña centenario ret x12 620,0.07
202006,El Alto Ciudad,maltin 473cc lat x24,0.78
202006,El Alto Ciudad,maltin 620cc ret x12,0.5
202006,El Alto Ciudad,maltin 350cc ow x24,0.11
202006,El Alto Ciudad,paceña pilsener 620cc ret x156 fut,4.1
202006,El Alto Ciudad,huari pilsener 620cc ret x12,0.12
202006,El Alto Ciudad,huari 330cc ow 8x2,0
202006,El Alto Ciudad,paceña pilsener 300cc ow x24,0
202006,El Alto Ciudad,paceña tropical 620cc ret x156,0.01
202006,El Alto Ciudad,paceña pilsener 473cc lat x24,0.37
202006,El Alto Ciudad,paceña centenario 350cc ow 6x4,0
202006,El Alto Ciudad,bicervecina el inca 620cc ret x12 si,0.15
202006,El Alto Ciudad,bicervecina el inca 350cc ow x24,0.01
202006,El Alto Ciudad,paceña ice 354cc lat x24,0
202006,El Alto Ciudad,paceña ice ow 300 cc x 24 six pack,0
202006,El Alto Ciudad,paceña tropical 50l barril x1,0
202006,El Alto Ciudad,brahma 354cc lat x24,0
202006,El Alto Ciudad,paceña pilsener 354cc lat x24 si,0.13
202006,El Alto Provincias,huari miel 330cc ow x24,0.03
202006,El Alto Provincias,paceña pilsener 710cc ret x12 si,0
202006,El Alto Provincias,bicervecina original negra 620cc ret x12,0.05
202006,El Alto Provincias,paceña pilsener 1l ret x12 si,0
202006,El Alto Provincias,maltin 350cc lat x24,0
202006,El Alto Provincias,huari roja 330cc ow x24,0
202006,El Alto Provincias,huari negra 330cc ow x24,0
202006,El Alto Provincias,paceña pilsener 1l ret x12,0.01
202006,El Alto Provincias,huari pilsener 354cc lat x24,0
202006,El Alto Provincias,becks 300cc ow x24 pack,0
202006,El Alto Provincias,imperial 620cc ret x12,1.29
202006,El Alto Provincias,bock 473cc lat x24,0
202006,El Alto Provincias,paceña centenario 710cc ret x12,0
202006,El Alto Provincias,paceña centenario 354cc lat x24,0
202006,El Alto Provincias,paceña centenario 354cc lat x6,0.01
202006,El Alto Provincias,imperial 350cc lat x24,0.01
202006,El Alto Provincias,huari trigo 330cc ow x24,0
202006,El Alto Provincias,paceña centenario 1l ret x12,0
202006,El Alto Provincias,taquiña verde 620cc ret x12,0.14
202006,El Alto Provincias,paceña centenario ret x12 620,0.02
202006,El Alto Provincias,maltin 473cc lat x24,0.51
202006,El Alto Provincias,baltica 350cc lat x24,0.07
202006,El Alto Provincias,maltin 620cc ret x12,0.41
202006,El Alto Provincias,ducal 354cc lat x24 imp,0.01
202006,El Alto Provincias,paceña pilsener 620cc ret x156 fut,4.77
202006,El Alto Provincias,huari pilsener 620cc ret x12,0.04
202006,El Alto Provincias,huari 330cc ow 8x2,0.01
202006,El Alto Provincias,paceña pilsener 300cc ow x24,0
202006,El Alto Provincias,paceña tropical 620cc ret x156,0.06
202006,El Alto Provincias,paceña pilsener 473cc lat x24,0.04
202006,El Alto Provincias,paceña centenario 350cc ow 6x4,0
202006,El Alto Provincias,bicervecina el inca 620cc ret x12 si,0.06
202006,El Alto Provincias,bicervecina el inca 350cc ow x24,0
202006,El Alto Provincias,paceña ice ow 300 cc x 24 six pack,0
202006,El Alto Provincias,brahma 354cc lat x24,0.07
202006,El Alto Provincias,paceña pilsener 354cc lat x24 si,0.29
202006,Santa Cruz Ciudad,huari miel 330cc ow x24,0.04
202006,Santa Cruz Ciudad,paceña pilsener 710cc ret x12 si,0.05
202006,Santa Cruz Ciudad,bicervecina original negra 620cc ret x12,0
202006,Santa Cruz Ciudad,paceña pilsener 1l ret x12 si,0
202006,Santa Cruz Ciudad,paceña sin alcohol rubia 354cc lat x24,0.01
202006,Santa Cruz Ciudad,maltin 350cc lat x24,0
202006,Santa Cruz Ciudad,huari roja 330cc ow x24,0
202006,Santa Cruz Ciudad,huari negra 330cc ow x24,0
202006,Santa Cruz Ciudad,paceña pilsener 1l ret x12,0.01
202006,Santa Cruz Ciudad,imperial 473cc lat x24,0
202006,Santa Cruz Ciudad,huari pilsener 354cc lat x24,0.02
202006,Santa Cruz Ciudad,becks 300cc ow x24 pack,0
202006,Santa Cruz Ciudad,becks lat x24 354 pack,0
202006,Santa Cruz Ciudad,imperial 620cc ret x12,0.03
202006,Santa Cruz Ciudad,paceña pilsener 250 ret x24,0.02
202006,Santa Cruz Ciudad,paceña centenario 710cc ret x12,0.01
202006,Santa Cruz Ciudad,becks gold 710cc ret x12,0
202006,Santa Cruz Ciudad,huari negra 330cc ow x12,0
202006,Santa Cruz Ciudad,paceña centenario 354cc lat x24,0
202006,Santa Cruz Ciudad,paceña centenario 354cc lat x6,0.02
202006,Santa Cruz Ciudad,imperial 350cc lat x24,0.02
202006,Santa Cruz Ciudad,becks gold 354cc lat x6,0.02
202006,Santa Cruz Ciudad,huari trigo 330cc ow x24,0.01
202006,Santa Cruz Ciudad,paceña centenario 1l ret x12,0
202006,Santa Cruz Ciudad,paceña pilsener 20l barril x1,0
202006,Santa Cruz Ciudad,paceña centenario 20l barril x1,0
202006,Santa Cruz Ciudad,huari pilsener 20l barril x1,0.01
202006,Santa Cruz Ciudad,ducal 620cc ret x12,0.03
202006,Santa Cruz Ciudad,paceña centenario ret x12 620,0
202006,Santa Cruz Ciudad,becks gold ret x12 620,0
202006,Santa Cruz Ciudad,huari tradicional 250 ret x24,0.01
202006,Santa Cruz Ciudad,maltin 473cc lat x24,0.6
202006,Santa Cruz Ciudad,baltica 473cc lat x24,0.17
202006,Santa Cruz Ciudad,becks gold eventos ret x12 620cc,0
202006,Santa Cruz Ciudad,ducal 250 ret x24,0.08
202006,Santa Cruz Ciudad,baltica 350cc lat x24,4.03
202006,Santa Cruz Ciudad,maltin 620cc ret x12,0.02
202006,Santa Cruz Ciudad,ducal 354cc lat x24 imp,4.1
202006,Santa Cruz Ciudad,paceña pilsener 620cc ret x156 fut,0
202006,Santa Cruz Ciudad,huari pilsener 620cc ret x12,0.04
202006,Santa Cruz Ciudad,huari 330cc ow 8x2,0.03
202006,Santa Cruz Ciudad,paceña pilsener 300cc ow x24,0.04
202006,Santa Cruz Ciudad,paceña tropical 620cc ret x156,0
202006,Santa Cruz Ciudad,paceña pilsener 473cc lat x24,0.15
202006,Santa Cruz Ciudad,paceña centenario 350cc ow 6x4,0
202006,Santa Cruz Ciudad,bicervecina el inca 620cc ret x12 si,0.01
202006,Santa Cruz Ciudad,bicervecina el inca 350cc ow x24,0
202006,Santa Cruz Ciudad,paceña ice 354cc lat x24,0.04
202006,Santa Cruz Ciudad,paceña ice ow 300 cc x 24 six pack,0.06
202006,Santa Cruz Ciudad,paceña tropical 50l barril x1,0.06
202006,Santa Cruz Ciudad,brahma 354cc lat x24,0.06
202006,Santa Cruz Ciudad,paceña pilsener 354cc lat x24 si,2.05
202006,Santa Cruz Ciudad Norte,huari miel 330cc ow x24,0.08
202006,Santa Cruz Ciudad Norte,paceña pilsener 710cc ret x12 si,0.23
202006,Santa Cruz Ciudad Norte,bicervecina original negra 620cc ret x12,0
202006,Santa Cruz Ciudad Norte,paceña pilsener 1l ret x12 si,0.01
202006,Santa Cruz Ciudad Norte,paceña sin alcohol rubia 354cc lat x24,0.01
202006,Santa Cruz Ciudad Norte,maltin 350cc lat x24,0
202006,Santa Cruz Ciudad Norte,paceña pilsener 1l ret x12,0.01
202006,Santa Cruz Ciudad Norte,huari pilsener 354cc lat x24,0.05
202006,Santa Cruz Ciudad Norte,becks 300cc ow x24 pack,0.01
202006,Santa Cruz Ciudad Norte,becks lat x24 354 pack,0.05
202006,Santa Cruz Ciudad Norte,imperial 620cc ret x12,0
202006,Santa Cruz Ciudad Norte,paceña pilsener 250 ret x24,0.01
202006,Santa Cruz Ciudad Norte,paceña centenario 710cc ret x12,0.01
202006,Santa Cruz Ciudad Norte,becks gold 710cc ret x12,0.03
202006,Santa Cruz Ciudad Norte,huari roja 330cc ow x12,0
202006,Santa Cruz Ciudad Norte,huari negra 330cc ow x12,0
202006,Santa Cruz Ciudad Norte,paceña centenario 354cc lat x24,0
202006,Santa Cruz Ciudad Norte,paceña centenario 354cc lat x6,0.04
202006,Santa Cruz Ciudad Norte,imperial 350cc lat x24,0.01
202006,Santa Cruz Ciudad Norte,becks gold 354cc lat x6,0.02
202006,Santa Cruz Ciudad Norte,huari trigo 330cc ow x24,0.04
202006,Santa Cruz Ciudad Norte,paceña centenario 1l ret x12,0
202006,Santa Cruz Ciudad Norte,paceña pilsener 20l barril x1,0
202006,Santa Cruz Ciudad Norte,paceña centenario 20l barril x1,0.01
202006,Santa Cruz Ciudad Norte,huari pilsener 20l barril x1,0.02
202006,Santa Cruz Ciudad Norte,ducal 620cc ret x12,0.02
202006,Santa Cruz Ciudad Norte,paceña centenario ret x12 620,0
202006,Santa Cruz Ciudad Norte,becks gold ret x12 620,0
202006,Santa Cruz Ciudad Norte,huari tradicional 250 ret x24,0.01
202006,Santa Cruz Ciudad Norte,maltin 473cc lat x24,0.46
202006,Santa Cruz Ciudad Norte,baltica 473cc lat x24,0.3
202006,Santa Cruz Ciudad Norte,becks gold eventos ret x12 620cc,0
202006,Santa Cruz Ciudad Norte,ducal 250 ret x24,0.08
202006,Santa Cruz Ciudad Norte,baltica 350cc lat x24,1.51
202006,Santa Cruz Ciudad Norte,maltin 620cc ret x12,0.02
202006,Santa Cruz Ciudad Norte,maltin 350cc ow x24,0.2
202006,Santa Cruz Ciudad Norte,ducal 354cc lat x24 imp,3.24
202006,Santa Cruz Ciudad Norte,paceña pilsener 620cc ret x156 fut,0.01
202006,Santa Cruz Ciudad Norte,huari pilsener 620cc ret x12,0.05
202006,Santa Cruz Ciudad Norte,huari 330cc ow 8x2,0.07
202006,Santa Cruz Ciudad Norte,paceña pilsener 300cc ow x24,0.06
202006,Santa Cruz Ciudad Norte,paceña pilsener 473cc lat x24,0.16
202006,Santa Cruz Ciudad Norte,paceña centenario 350cc ow 6x4,0.03
202006,Santa Cruz Ciudad Norte,bicervecina el inca 620cc ret x12 si,0.01
202006,Santa Cruz Ciudad Norte,bicervecina el inca 350cc ow x24,0.01
202006,Santa Cruz Ciudad Norte,paceña ice 354cc lat x24,0.3
202006,Santa Cruz Ciudad Norte,paceña ice ow 300 cc x 24 six pack,0.26
202006,Santa Cruz Ciudad Norte,paceña tropical 50l barril x1,0.08
202006,Santa Cruz Ciudad Norte,brahma 354cc lat x24,0.04
202006,Santa Cruz Ciudad Norte,paceña pilsener 354cc lat x24 si,1.4
202006,Santa Cruz Provincias,huari miel 330cc ow x24,0.01
202006,Santa Cruz Provincias,paceña pilsener 710cc ret x12 si,1.37
202006,Santa Cruz Provincias,paceña pilsener 1l ret x12 si,0.01
202006,Santa Cruz Provincias,maltin 350cc lat x24,0.01
202006,Santa Cruz Provincias,paceña pilsener 1l ret x12,0.01
202006,Santa Cruz Provincias,huari pilsener 354cc lat x24,0
202006,Santa Cruz Provincias,becks 300cc ow x24 pack,0
202006,Santa Cruz Provincias,becks lat x24 354 pack,0
202006,Santa Cruz Provincias,imperial 620cc ret x12,0.13
202006,Santa Cruz Provincias,paceña pilsener 250 ret x24,0
202006,Santa Cruz Provincias,becks gold 710cc ret x12,0
202006,Santa Cruz Provincias,huari negra 330cc ow x12,0
202006,Santa Cruz Provincias,paceña centenario 354cc lat x24,0
202006,Santa Cruz Provincias,paceña centenario 354cc lat x6,0
202006,Santa Cruz Provincias,imperial 350cc lat x24,0.06
202006,Santa Cruz Provincias,becks gold 354cc lat x6,0.01
202006,Santa Cruz Provincias,paceña centenario 1l ret x12,0.01
202006,Santa Cruz Provincias,brahma fronteras ret 1l x 12,0
202006,Santa Cruz Provincias,ducal 620cc ret x12,0.4
202006,Santa Cruz Provincias,becks gold ret x12 620,0
202006,Santa Cruz Provincias,huari tradicional 250 ret x24,0
202006,Santa Cruz Provincias,maltin 473cc lat x24,1.03
202006,Santa Cruz Provincias,baltica 473cc lat x24,0.05
202006,Santa Cruz Provincias,ducal 250 ret x24,0.01
202006,Santa Cruz Provincias,baltica 350cc lat x24,0.98
202006,Santa Cruz Provincias,maltin 620cc ret x12,0.02
202006,Santa Cruz Provincias,ducal 354cc lat x24 imp,2.11
202006,Santa Cruz Provincias,paceña pilsener 620cc ret x156 fut,0.39
202006,Santa Cruz Provincias,huari pilsener 620cc ret x12,0.54
202006,Santa Cruz Provincias,huari 330cc ow 8x2,0.01
202006,Santa Cruz Provincias,paceña pilsener 300cc ow x24,0.08
202006,Santa Cruz Provincias,paceña pilsener 473cc lat x24,0.04
202006,Santa Cruz Provincias,paceña centenario 350cc ow 6x4,0
202006,Santa Cruz Provincias,bicervecina el inca 620cc ret x12 si,0
202006,Santa Cruz Provincias,bicervecina el inca 350cc ow x24,0
202006,Santa Cruz Provincias,paceña ice 354cc lat x24,0.22
202006,Santa Cruz Provincias,paceña ice ow 300 cc x 24 six pack,0.45
202006,Santa Cruz Provincias,paceña tropical 50l barril x1,0
202006,Santa Cruz Provincias,brahma 354cc lat x24,0.15
202006,Santa Cruz Provincias,paceña pilsener 354cc lat x24 si,0.7
202006,Cochabamba Ciudad,huari miel 330cc ow x24,0.05
202006,Cochabamba Ciudad,paceña pilsener 710cc ret x12 si,0.68
202006,Cochabamba Ciudad,bicervecina original negra 620cc ret x12,0.04
202006,Cochabamba Ciudad,taquiña export 710cc ret x12,0.04
202006,Cochabamba Ciudad,taquiña export 1l ret x12,1.3
202006,Cochabamba Ciudad,paceña pilsener 1l ret x12 si,0.03
202006,Cochabamba Ciudad,paceña sin alcohol rubia 354cc lat x24,0.01
202006,Cochabamba Ciudad,taquiña export 620cc ret x156,0.5
202006,Cochabamba Ciudad,maltin 350cc lat x24,0
202006,Cochabamba Ciudad,huari roja 330cc ow x24,0
202006,Cochabamba Ciudad,taquiña export 473cc lat x24,0.02
202006,Cochabamba Ciudad,imperial 473cc lat x24,0.35
202006,Cochabamba Ciudad,huari pilsener 354cc lat x24,0.13
202006,Cochabamba Ciudad,becks 300cc ow x24 pack,0
202006,Cochabamba Ciudad,becks lat x24 354 pack,0.01
202006,Cochabamba Ciudad,imperial 620cc ret x12,0.17
202006,Cochabamba Ciudad,bock 473cc lat x24,0.03
202006,Cochabamba Ciudad,paceña centenario 710cc ret x12,0.02
202006,Cochabamba Ciudad,becks gold 710cc ret x12,0.01
202006,Cochabamba Ciudad,huari roja 330cc ow x12,0
202006,Cochabamba Ciudad,huari negra 330cc ow x12,0
202006,Cochabamba Ciudad,paceña centenario 354cc lat x24,0
202006,Cochabamba Ciudad,paceña centenario 354cc lat x6,0
202006,Cochabamba Ciudad,imperial 350cc lat x24,1.08
202006,Cochabamba Ciudad,becks gold 354cc lat x6,0.03
202006,Cochabamba Ciudad,huari trigo 330cc ow x24,0.01
